State,StateAbbr,County,Year,Month,Day,DateLocal,NO2,O3,S2,CO,Latitude,Longitude,Population,Area,PopulationDensity
Arizona,AZ,Maricopa,2008,10,1,39722,34.238095,0.029833,1.478261,0.452174,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2008,10,15,39736,35.428571,0.023125,1.826087,0.326087,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2008,11,1,39753,32.875,0.017875,2.75,0.808333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2008,11,15,39767,20.541667,0.022375,1.083333,0.479167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2008,12,1,39783,27.666667,0.005708,1.208333,0.7625,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2008,12,15,39797,22.416667,0.00675,0.666667,0.3375,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,1,1,39814,24.083333,0.00875,2.75,1.0625,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,1,15,39828,29.875,0.009333,2.833333,0.8125,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,2,1,39845,21.833333,0.015333,1.166667,0.583333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,2,15,39859,22.958333,0.015083,0.708333,0.529167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,3,1,39873,21.333333,0.027417,0.958333,0.841667,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,3,15,39887,17,0.030333,1.791667,0.104167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,4,1,39904,20.291667,0.036917,1,0.5375,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,4,15,39918,8.458333,0.041458,0.166667,0.479167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,5,1,39934,23.136364,0.043042,1.043478,0.434783,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,5,15,39948,20.333333,0.030583,1.041667,0.341667,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,6,1,39965,16.125,0.030208,1,0.329167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,6,15,39979,12.208333,0.029625,0.916667,0.5125,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,7,1,39995,8.952381,0.044583,0.478261,0.347826,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,7,15,40009,10.875,0.029708,1,0.358333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,8,1,40026,18.458333,0.034292,1.166667,0.5125,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,8,15,40040,14.083333,0.021958,1.416667,0.333333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,9,1,40057,16.25,0.042125,1.833333,0.533333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,9,15,40071,15.166667,0.017333,2.041667,0.066667,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,10,1,40087,26.272727,0.022625,0.913043,0.356522,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,10,15,40101,30.5,0.016333,1.782609,0.447826,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,11,1,40118,34.458333,0.012875,3.625,1.0625,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,11,15,40132,20.666667,0.017917,1.291667,0.2875,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,12,1,40148,25.791667,0.0095,2.333333,0.395833,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2009,12,15,40162,32.333333,0.011083,3.208333,0.733333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,1,1,40179,32.208333,0.013208,3.333333,1.0375,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,1,15,40193,41.125,0.010625,4.125,0.625,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,2,1,40210,24.791667,0.014042,1.25,0.358333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,2,15,40224,29.166667,0.019542,1.791667,0.441667,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,3,1,40238,20.75,0.014875,1.083333,0.308333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,3,15,40252,20.458333,0.02975,0.833333,0.3625,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,4,1,40269,2.55,0.046208,0.565217,0.178261,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,4,15,40283,30.136364,0.026708,1.130435,0.395652,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,5,1,40299,11.125,0.034833,1,0.25,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,5,15,40313,17.5,0.037667,1.291667,0.370833,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,6,1,40330,11.625,0.032042,1.083333,0.175,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,6,15,40344,21.708333,0.035625,1.291667,0.258333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,7,1,40360,8.411765,0.049958,1,0.16087,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,8,1,40391,4.526316,0.026417,2,0.283333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,8,15,40405,7.5,0.034875,1.333333,0.233333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,9,1,40422,23.875,0.023458,2.208333,0.4,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,9,15,40436,22.375,0.019042,2.166667,0.479167,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,10,1,40452,21.227273,0.0315,1.391304,0.391304,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,10,15,40466,19.318182,0.024833,0.652174,0.308696,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,11,1,40483,31.541667,0.014292,2.208333,0.683333,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,11,15,40497,27.5,0.011083,2.041667,0.45,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,12,1,40513,43.434783,0.006583,5.304348,1.456522,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Maricopa,2010,12,15,40527,28.304348,0.006042,3.956522,0.626087,33.703967,-112.351835,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,1,1,36526,15.208333,0.022917,1.833333,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,1,15,36540,27.125,0.013208,3.458333,0.929167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,2,1,36557,27,0.019833,1.916667,0.708333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,2,15,36571,28.166667,0.013792,3.166667,0.666667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,3,1,36586,20.166667,0.027375,1.375,0.3375,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,3,15,36600,20.208333,0.036625,2,0.45,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,4,1,36617,15.416667,0.034833,1.125,0.404167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,5,1,36647,26.625,0.039458,3.5,0.516667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,5,15,36661,14.708333,0.035125,2.166667,0.308333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,6,1,36678,10.208333,0.03575,1.625,0.2625,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,6,15,36692,11.375,0.030625,1.833333,0.266667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,7,1,36708,7.833333,0.030667,3.916667,0.145833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,7,15,36722,9.791667,0.033583,1.125,0.216667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,8,1,36739,10.375,0.043,0.833333,0.229167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,8,15,36753,11.125,0.048542,2,0.304167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,9,1,36770,10.375,0.022542,2.541667,0.258333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,9,15,36784,8.083333,0.03925,1.291667,0.204167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,10,1,36800,13.375,0.026083,1.291667,0.308333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,10,15,36814,15.5,0.02275,2.666667,0.475,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,11,1,36831,21.958333,0.014333,2.375,0.45,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,11,15,36845,22.625,0.017875,4.541667,0.55,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,12,1,36861,29.833333,0.008083,3.875,0.825,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2000,12,15,36875,26.208333,0.009208,5.5,0.804167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,1,1,36892,22.75,0.014458,1.875,0.595833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,1,15,36906,19.875,0.016792,1.5,0.545833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,2,1,36923,28.714286,0.011583,0.875,0.86087,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,3,1,36951,17.041667,0.018542,3.041667,0.465217,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,3,15,36965,21.041667,0.025,1.75,0.366667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,4,1,36982,16.166667,0.036167,2.166667,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,4,15,36996,18.708333,0.033375,0.166667,0.454167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,5,1,37012,21.695652,0.034792,0.391304,0.473913,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,5,15,37026,15.545455,0.0315,0.608696,0.354545,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,6,1,37043,13.625,0.033625,1.291667,0.3625,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,6,15,37057,19.208333,0.040083,0.75,0.4,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,7,1,37073,10.041667,0.035833,0.333333,0.245833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,7,15,37087,9.208333,0.028875,0.125,0.225,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,8,1,37104,10.045455,0.036875,0,0.234783,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,8,15,37118,8.875,0.039583,0.041667,0.120833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,9,1,37135,9.625,0.023458,0.166667,0.075,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,9,15,37149,12.208333,0.029167,0,0.308333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,10,1,37165,8.916667,0.033125,0.125,0.220833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,10,15,37179,21.916667,0.023333,1.291667,0.375,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,11,1,37196,16.217391,0.012875,1.173913,0.308696,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,11,15,37210,21.916667,0.005308,1.666667,0.516667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,12,1,37226,24.125,0.014792,1.291667,0.558333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2001,12,15,37240,18.583333,0.012333,1.125,0.341667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,1,1,37257,17.208333,0.01575,0.625,0.204167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,1,15,37271,28.416667,0.016542,1.875,0.575,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,2,1,37288,19.416667,0.02675,0.791667,0.458333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,2,15,37302,25.916667,0.0155,1.833333,0.508333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,3,1,37316,12.833333,0.037708,1.333333,0.458333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,3,15,37330,15,0.035625,0.791667,0.520833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,4,1,37347,17.083333,0.034875,0.875,0.370833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,4,15,37361,6.708333,0.036833,1.791667,0.216667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,5,1,37377,13.916667,0.036917,0.916667,0.304167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,5,15,37391,11.166667,0.04,1.083333,0.270833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,6,1,37408,14,0.027042,0.916667,0.2625,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,6,15,37422,13.791667,0.031333,1.083333,0.2875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,7,1,37438,14.478261,0.031208,0.913043,0.26087,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,7,15,37452,14.375,0.031125,0.083333,0.3,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,8,1,37469,11.375,0.031458,0.916667,0.204167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,8,15,37483,17.227273,0.02975,1.173913,0.278261,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,9,15,37514,5.125,0.045917,0.041667,0.220833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,10,1,37530,6.478261,0.022958,1.333333,0.3,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,10,15,37544,24.458333,0.024,1.666667,0.604167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,11,1,37561,24.958333,0.014833,1.333333,0.525,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,11,15,37575,28.125,0.01725,1.583333,0.725,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,12,1,37591,17.791667,0.011958,0.916667,0.479167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2002,12,15,37605,29.208333,0.009625,3.833333,1,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,1,1,37622,24.375,0.014417,1.25,0.616667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,1,15,37636,29.541667,0.010167,1.625,0.75,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,2,1,37653,19.291667,0.021583,1.208333,0.570833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,2,15,37667,17.375,0.016083,0.458333,0.4875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,3,15,37695,18.208333,0.022125,1.25,0.4875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,4,1,37712,12.625,0.031042,1.375,0.408333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,4,15,37726,6.916667,0.039583,0.583333,0.425,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,5,1,37742,18.157895,0.032625,1,0.4,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,5,15,37756,16.083333,0.042583,0.583333,0.225,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,6,1,37773,16.625,0.037583,1.791667,0.3375,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,6,15,37787,11.166667,0.039583,0.791667,0.3375,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,7,1,37803,11.583333,0.033208,1.041667,0.354167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,7,15,37817,13.958333,0.043917,0.958333,0.391667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,8,1,37834,13.958333,0.030583,0.5,0.258333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,8,15,37848,26.041667,0.015958,0.958333,0.441667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,9,1,37865,13.666667,0.030333,1,0.295833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,9,15,37879,26.52381,0.018667,1.695652,0.421739,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,10,1,37895,23.73913,0.019792,1.666667,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,10,15,37909,21.291667,0.023208,1.791667,0.579167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,11,1,37926,15.041667,0.02275,1.25,0.35,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,11,15,37940,23.291667,0.01375,1.416667,0.629167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,12,1,37956,25.583333,0.013208,2.125,0.4875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2003,12,15,37970,25.5,0.013625,1.391304,0.729167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,1,1,37987,15.125,0.0175,0.833333,0.35,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,1,15,38001,20.173913,0.010708,1.875,0.566667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,2,1,38018,20.875,0.021292,1.083333,0.570833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,2,15,38032,24,0.020167,1.666667,0.495833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,3,1,38047,19.375,0.025875,1.041667,0.566667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,3,15,38061,21.916667,0.023333,1.416667,0.541667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,4,1,38078,10.541667,0.025083,1,0.3125,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,4,15,38092,13.375,0.03325,1.291667,0.341667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,5,1,38108,16.333333,0.04925,1.083333,0.3125,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,5,15,38122,15.458333,0.040125,1.041667,0.320833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,6,1,38139,15.958333,0.031,1.25,0.366667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,6,15,38153,11.347826,0.035,0.863636,0.23913,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,7,1,38169,12.434783,0.023667,0.545455,0.3,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,7,15,38183,7.130435,0.041958,0.26087,0.283333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,8,1,38200,7.791667,0.04175,0.375,0.283333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,8,15,38214,9.25,0.042042,1.125,0.229167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,9,1,38231,8,0.047167,0.782609,0.230435,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,9,15,38245,14.956522,0.02,1.347826,0.369565,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,10,1,38261,17.25,0.017667,0.708333,0.429167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,10,15,38275,17.416667,0.015958,1.833333,0.408333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,11,1,38292,12.75,0.016792,0.041667,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,11,15,38306,9.75,0.008042,0.083333,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,12,1,38322,21.625,0.007958,1.708333,0.6625,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2004,12,15,38336,18.291667,0.009542,0.541667,0.3875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,1,1,38353,19,0.006667,1.166667,0.508333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,1,15,38367,23.208333,0.005,2.708333,0.7875,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,2,1,38384,15.208333,0.017833,0.041667,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,2,15,38398,21.041667,0.005458,1.125,0.570833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,3,1,38412,19.416667,0.016417,0.625,0.475,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,3,15,38426,11.666667,0.028333,0.458333,0.383333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,4,1,38443,7.125,0.030667,0,0.2625,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,4,15,38457,17.041667,0.043417,0.25,0.416667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,5,1,38473,13.5,0.037792,0.208333,0.283333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,5,15,38487,16.416667,0.043375,0.916667,0.4,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,6,1,38504,12.583333,0.032958,0.958333,0.279167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,6,15,38518,11.458333,0.033625,1.25,0.25,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,7,1,38534,14.833333,0.029208,0.875,0.354167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,7,15,38548,12.583333,0.0425,1.291667,0.295833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,8,1,38565,10.958333,0.022167,0.5,0.229167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,8,15,38579,9.291667,0.031125,1.375,0.145833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,9,1,38596,10.666667,0.034833,0,0.254167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,9,15,38610,16.208333,0.026208,1.041667,0.295833,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,10,1,38626,15.541667,0.030083,0.375,0.329167,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,10,15,38640,9.375,0.028708,0.166667,0.241667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,11,1,38657,16.541667,0.023125,0.333333,0.508333,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,11,15,38671,21,0.014833,1.869565,0.478261,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,12,1,38687,26.75,0.012958,1.208333,0.6375,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2005,12,15,38701,26.25,0.00775,1.041667,0.8,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2006,1,1,38718,23.541667,0.017292,1.208333,0.616667,31.970131,-111.890713,6392017,113998.3,56.3
Arizona,AZ,Pima,2006,1,15,38732,16.458333,0.028375,0.875,0.316667,31.970131,-111.890713,6392017,113998.3,56.3
